Order ID,Order Date,Customer Name,Region,Product,Units Sold,Unit Price,Sales Channel,Total Revenue,Unit Cost,Profit per Unit,Total Profit,Delivery Time (Days),Discount (%),Final Revenue After Discount
ORD100662,2024-04-27,Megan Chavez,East,Teddy Bear,50,997,Retail Store,49850,518.44,478.55999999999995,23928.0,7,0,49850.0
ORD100663,2023-01-27,Sharon Johnson,North,Teddy Bear,28,498,Wholesale,13944,343.61999999999995,154.38000000000005,4322.64,3,10,12549.6
ORD100664,2024-10-28,Jacqueline Gonzalez,East,Action Figure,24,551,Online,13224,330.59999999999997,220.40000000000003,5289.6,2,5,12562.8
ORD100665,2023-10-31,Bryan Gonzalez,South,Remote Car,41,711,Online,29151,519.03,191.97000000000003,7870.77,4,0,29151.0
ORD100666,2024-04-09,Wendy Alvarez,North,Puzzle Game,20,1342,Wholesale,26840,1046.76,295.24,5904.8,8,10,24156.0
ORD100667,2023-05-19,Kevin Lewis,South,Lego Set,17,1401,Retail Store,23817,840.6,560.4,9526.8,7,5,22626.15
ORD100668,2024-12-08,Roberto Martinez,East,Puzzle Game,10,1386,Online,13860,942.48,443.52,4435.2,7,0,13860.0
ORD100669,2024-09-03,Chad Barr,West,Doll House,12,851,Wholesale,10212,663.78,187.22000000000003,2246.64,6,5,9701.4
ORD100670,2024-12-06,Seth Cobb,North,Puzzle Game,12,1457,Retail Store,17484,1063.61,393.3900000000001,4720.68,3,0,17484.0
ORD100671,2023-01-22,Mr. Todd Stephens MD,East,Puzzle Game,19,515,Retail Store,9785,334.75,180.25,3424.75,2,0,9785.0
ORD100672,2023-02-18,Tammy Boone,West,Remote Car,13,394,Wholesale,5122,212.76000000000002,181.23999999999998,2356.12,4,15,4353.7
ORD100673,2024-06-25,Amy Ruiz,North,Doll House,48,629,Online,30192,490.62,138.38,6642.24,7,0,30192.0
ORD100674,2023-10-18,Jesus Carrillo,South,Lego Set,16,509,Retail Store,8144,386.84000000000003,122.15999999999997,1954.56,6,0,8144.0
ORD100675,2024-09-17,Jennifer Wright,West,Doll House,39,1336,Wholesale,52104,734.8000000000001,601.1999999999999,23446.8,3,15,44288.4
ORD100676,2023-06-17,Jeanne Benson,South,Remote Car,34,443,Online,15062,341.11,101.88999999999999,3464.26,2,0,15062.0
ORD100677,2023-12-30,Eric Huang,North,Teddy Bear,12,1198,Wholesale,14376,886.52,311.48,3737.76,2,5,13657.2
ORD100678,2024-04-01,Paul Moon,East,Action Figure,50,1122,Retail Store,56100,729.3000000000001,392.69999999999993,19635.0,9,0,56100.0
ORD100679,2023-09-01,Misty Young,West,Lego Set,20,623,Wholesale,12460,436.09999999999997,186.90000000000003,3738.0,5,5,11837.0
ORD100680,2024-03-10,David Mclean,South,Lego Set,28,343,Wholesale,9604,229.81,113.19,3169.32,5,0,9604.0
ORD100681,2024-02-17,Anthony Ramirez,East,Action Figure,38,1412,Online,53656,776.6,635.4,24145.2,3,0,53656.0
ORD100682,2024-01-11,Mr. Jerry Wiley MD,South,Lego Set,2,639,Retail Store,1278,377.01,261.99,523.98,5,0,1278.0
ORD100683,2023-06-21,Christina Krause,South,Teddy Bear,12,1347,Online,16164,1077.6000000000001,269.39999999999986,3232.8,3,0,16164.0
ORD100684,2023-05-03,Sara Ayers,North,Puzzle Game,18,1200,Retail Store,21600,672.0000000000001,527.9999999999999,9504.0,2,5,20520.0
ORD100685,2023-05-11,James Crawford,West,Action Figure,33,1478,Wholesale,48774,931.14,546.86,18046.38,8,0,48774.0
ORD100686,2023-04-01,Andrea Green,North,Teddy Bear,10,722,Online,7220,418.76,303.24,3032.4,8,5,6859.0
ORD100687,2024-03-09,Paul Cole,East,Puzzle Game,29,627,Online,18183,344.85,282.15,8182.35,2,0,18183.0
ORD100688,2023-03-04,Jeremy Chapman,North,Lego Set,47,1102,Wholesale,51794,859.5600000000001,242.43999999999994,11394.68,8,5,49204.3
ORD100689,2024-06-21,Joyce Holden,North,Remote Car,25,912,Wholesale,22800,510.72,401.28,10032.0,5,10,20520.0
ORD100690,2023-08-30,Christopher Taylor,East,Action Figure,4,938,Wholesale,3752,722.26,215.74,862.96,6,10,3376.8
ORD100691,2024-04-10,Christopher Johnson,North,Remote Car,7,1016,Retail Store,7112,528.32,487.67999999999995,3413.76,9,0,7112.0
ORD100692,2024-12-08,Cameron Benson,West,Action Figure,32,989,Wholesale,31648,613.18,375.82000000000005,12026.24,3,0,31648.0
ORD100693,2024-10-07,Diana Edwards,North,Teddy Bear,25,919,Online,22975,716.82,202.17999999999995,5054.5,9,15,19528.75
ORD100694,2024-07-17,Edward Hudson,East,Teddy Bear,7,1009,Online,7063,807.2,201.79999999999995,1412.6,4,5,6709.85
ORD100695,2024-03-06,Shelby Hicks,East,Remote Car,35,574,Retail Store,20090,350.14,223.86,7835.1,1,15,17076.5
ORD100696,2024-07-14,Alexis Moore,South,Teddy Bear,6,1208,Online,7248,833.52,374.48,2246.88,7,5,6885.6
ORD100697,2024-01-07,Michael Garcia,North,Teddy Bear,27,1195,Online,32265,896.25,298.75,8066.25,2,0,32265.0
ORD100698,2023-11-13,Robert Guerra,North,Action Figure,13,557,Online,7241,328.63,228.37,2968.81,5,15,6154.85
ORD100699,2024-10-23,James Hernandez,South,Doll House,13,898,Online,11674,538.8,359.20000000000005,4669.6,3,0,11674.0
ORD100700,2024-08-01,Jennifer Morales,South,Teddy Bear,22,578,Retail Store,12716,456.62,121.38,2670.36,3,20,10172.8
ORD100701,2023-01-19,Zachary Soto,North,Teddy Bear,7,495,Wholesale,3465,287.09999999999997,207.90000000000003,1455.3,5,5,3291.75
ORD100702,2023-09-16,Carrie Stewart,East,Remote Car,14,1252,Online,17528,951.52,300.48,4206.72,1,10,15775.2
ORD100703,2024-07-02,Nancy Jones,South,Teddy Bear,12,1331,Online,15972,878.46,452.53999999999996,5430.48,1,10,14374.8
ORD100704,2024-08-22,Debra Foster,North,Remote Car,47,1286,Retail Store,60442,823.04,462.96000000000004,21759.12,3,10,54397.8
ORD100705,2023-10-21,Juan Gomez Jr.,West,Remote Car,20,300,Wholesale,6000,201.0,99.0,1980.0,4,10,5400.0
ORD100706,2023-03-14,Kevin Hawkins,South,Remote Car,4,460,Wholesale,1840,312.8,147.2,588.8,7,5,1748.0
ORD100707,2023-12-24,Joseph Jacobson,South,Doll House,50,1261,Online,63050,983.58,277.41999999999996,13871.0,8,0,63050.0
ORD100708,2024-03-26,Elizabeth Bradley,North,Teddy Bear,1,825,Retail Store,825,610.5,214.5,214.5,9,0,825.0
ORD100709,2024-10-31,Susan West,East,Action Figure,28,856,Retail Store,23968,564.96,291.03999999999996,8149.12,4,10,21571.2
ORD100710,2023-12-20,Kelly Evans,South,Action Figure,23,302,Wholesale,6946,196.3,105.69999999999999,2431.1,8,5,6598.7
ORD100711,2023-07-07,Daniel Wright,East,Doll House,7,511,Wholesale,3577,255.5,255.5,1788.5,1,10,3219.3
ORD100712,2023-11-15,Lee Patterson,West,Teddy Bear,31,513,Wholesale,15903,364.22999999999996,148.77000000000004,4611.87,3,0,15903.0
ORD100713,2024-04-14,Michael Pollard,East,Lego Set,38,1455,Online,55290,902.1,552.9,21010.2,2,10,49761.0
ORD100714,2023-03-26,Brian Miller,East,Puzzle Game,22,970,Wholesale,21340,620.8000000000001,349.19999999999993,7682.4,9,0,21340.0
ORD100715,2023-07-20,Bonnie Juarez,East,Puzzle Game,31,990,Online,30690,673.2,316.79999999999995,9820.8,6,0,30690.0
ORD100716,2023-12-18,Timothy Berg,West,Puzzle Game,5,1442,Online,7210,821.9399999999999,620.0600000000001,3100.3,3,0,7210.0
ORD100717,2024-11-30,Mr. Matthew Yoder,West,Action Figure,44,1140,Retail Store,50160,843.6,296.4,13041.6,5,0,50160.0
ORD100718,2024-02-05,Dr. Brian Orr,South,Doll House,38,302,Retail Store,11476,217.44,84.56,3213.28,8,15,9754.6
ORD100719,2024-05-01,Lisa Smith,West,Doll House,47,777,Wholesale,36519,559.4399999999999,217.56000000000006,10225.32,8,5,34693.05
ORD100720,2023-09-01,Debra Barton,North,Teddy Bear,34,419,Retail Store,14246,297.49,121.50999999999999,4131.34,3,15,12109.1
ORD100721,2023-10-04,Rachel Anderson,South,Remote Car,25,954,Wholesale,23850,620.1,333.9,8347.5,1,20,19080.0
ORD100722,2024-11-04,Mary Peterson,South,Puzzle Game,24,513,Wholesale,12312,297.53999999999996,215.46000000000004,5171.04,1,5,11696.4
ORD100723,2023-10-06,Virginia Lawson,East,Doll House,20,641,Online,12820,429.47,211.52999999999997,4230.6,7,5,12179.0
ORD100724,2023-11-01,Billy Garrett,South,Action Figure,28,1330,Wholesale,37240,1024.1000000000001,305.89999999999986,8565.2,6,0,37240.0
ORD100725,2024-08-13,Charles Rogers,North,Puzzle Game,7,1328,Wholesale,9296,677.28,650.72,4555.04,6,20,7436.8
ORD100726,2023-03-30,Bianca Wells,South,Action Figure,9,771,Retail Store,6939,609.09,161.90999999999997,1457.19,9,15,5898.15
ORD100727,2023-04-08,Stephen Cox,West,Action Figure,6,871,Online,5226,444.21,426.79,2560.74,3,10,4703.4
ORD100728,2023-08-02,Jessica Payne,South,Action Figure,49,419,Wholesale,20531,272.35,146.64999999999998,7185.85,8,0,20531.0
ORD100729,2024-05-05,Amy Miller,East,Teddy Bear,47,333,Wholesale,15651,169.83,163.17,7668.99,2,0,15651.0
ORD100730,2024-08-10,Kimberly Vargas,West,Action Figure,50,1228,Retail Store,61400,896.4399999999999,331.56000000000006,16578.0,7,20,49120.0
ORD100731,2023-07-29,Jennifer Miller,West,Lego Set,15,305,Online,4575,173.85,131.15,1967.25,3,10,4117.5
ORD100732,2024-11-08,Miss Christine Stephens,South,Action Figure,5,1146,Wholesale,5730,813.66,332.34000000000003,1661.7,5,0,5730.0
ORD100733,2024-05-14,Richard Peterson,South,Puzzle Game,1,889,Retail Store,889,684.53,204.47000000000003,204.47,8,0,889.0
ORD100734,2024-02-13,Ronnie Hendrix,East,Action Figure,35,431,Online,15085,254.29,176.71,6184.85,6,10,13576.5
ORD100735,2024-06-06,Carlos Oconnor,East,Teddy Bear,21,1204,Online,25284,686.28,517.72,10872.12,9,0,25284.0
ORD100736,2023-11-15,Lisa Stephenson,South,Puzzle Game,11,1241,Online,13651,806.65,434.35,4777.85,1,10,12285.9
ORD100737,2024-04-30,Catherine Barrett,West,Teddy Bear,13,742,Online,9646,541.66,200.34000000000003,2604.42,5,10,8681.4
ORD100738,2024-02-16,Patricia Cunningham,East,Puzzle Game,41,1185,Online,48585,888.75,296.25,12146.25,3,20,38868.0
ORD100739,2023-11-20,Donna Edwards,West,Teddy Bear,9,309,Wholesale,2781,185.4,123.6,1112.4,9,5,2641.95
ORD100740,2023-06-14,Patrick Cummings,West,Remote Car,37,1473,Online,54501,1104.75,368.25,13625.25,1,0,54501.0
ORD100741,2023-06-23,Paul Hoffman,South,Doll House,23,667,Online,15341,386.85999999999996,280.14000000000004,6443.22,6,5,14573.95
ORD100742,2023-03-11,Michael Crawford,West,Teddy Bear,17,1038,Retail Store,17646,612.42,425.58000000000004,7234.86,5,20,14116.8
ORD100743,2023-07-26,Nicole Nielsen,East,Puzzle Game,33,1280,Retail Store,42240,768.0,512.0,16896.0,5,10,38016.0
ORD100744,2024-04-27,Michelle Gray,East,Action Figure,36,324,Retail Store,11664,226.79999999999998,97.20000000000002,3499.2,6,0,11664.0
ORD100745,2023-12-26,Michael Brown,West,Action Figure,28,370,Retail Store,10360,210.89999999999998,159.10000000000002,4454.8,6,0,10360.0
ORD100746,2024-12-24,Kathy Carter,East,Teddy Bear,31,1434,Retail Store,44454,1061.16,372.8399999999999,11558.04,4,15,37785.9
ORD100747,2024-08-28,Joseph Ruiz,West,Doll House,9,449,Online,4041,296.34000000000003,152.65999999999997,1373.94,6,0,4041.0
ORD100748,2024-05-18,John Sweeney,North,Puzzle Game,42,658,Wholesale,27636,348.74,309.26,12988.92,2,10,24872.4
ORD100749,2024-07-08,Leslie West,North,Lego Set,3,800,Retail Store,2400,455.99999999999994,344.00000000000006,1032.0,4,5,2280.0
ORD100750,2024-12-11,Alexander Garcia,South,Action Figure,39,860,Wholesale,33540,602.0,258.0,10062.0,4,0,33540.0
ORD100751,2024-11-14,Eileen Nguyen,East,Teddy Bear,24,548,Retail Store,13152,400.03999999999996,147.96000000000004,3551.04,3,15,11179.2
ORD100752,2024-02-28,Frank Calderon,South,Puzzle Game,14,677,Online,9478,480.66999999999996,196.33000000000004,2748.62,4,5,9004.1
ORD100753,2024-03-16,Richard Odom,East,Remote Car,12,922,Online,11064,682.28,239.72000000000003,2876.64,6,5,10510.8
ORD100754,2024-07-15,Joshua Nguyen,West,Teddy Bear,37,749,Wholesale,27713,441.90999999999997,307.09000000000003,11362.33,3,10,24941.7
ORD100755,2023-02-02,Matthew Hansen,South,Lego Set,11,367,Online,4037,216.53,150.47,1655.17,1,20,3229.6
ORD100756,2023-05-22,Andrew Parks,North,Teddy Bear,34,1061,Wholesale,36074,838.19,222.80999999999995,7575.54,7,10,32466.6
ORD100757,2023-08-04,Evan Moore,West,Puzzle Game,50,571,Online,28550,291.21,279.79,13989.5,1,20,22840.0
ORD100758,2023-06-26,Raymond Hammond,South,Remote Car,33,737,Wholesale,24321,449.57,287.43,9485.19,2,5,23104.95
ORD100759,2023-02-02,Timothy Owens,North,Lego Set,3,569,Online,1707,341.4,227.60000000000002,682.8,9,0,1707.0
ORD100760,2023-09-26,Don Terry,South,Action Figure,50,1067,Online,53350,629.53,437.47,21873.5,6,0,53350.0
ORD100761,2024-03-22,Ryan Bentley,West,Puzzle Game,33,1500,Retail Store,49500,960.0,540.0,17820.0,1,0,49500.0
ORD100762,2024-09-02,Richard Carter,South,Lego Set,37,1169,Retail Store,43253,794.9200000000001,374.0799999999999,13840.96,6,0,43253.0
ORD100763,2024-04-06,James Smith,North,Lego Set,12,348,Wholesale,4176,247.07999999999998,100.92000000000002,1211.04,1,5,3967.2
ORD100764,2023-03-31,Julia Johnson,East,Doll House,25,762,Retail Store,19050,487.68,274.32,6858.0,3,0,19050.0
ORD100765,2023-07-26,Deanna Villarreal,West,Teddy Bear,50,518,Online,25900,310.8,207.2,10360.0,9,10,23310.0
ORD100766,2024-04-18,Lawrence Silva,North,Teddy Bear,32,595,Wholesale,19040,392.70000000000005,202.29999999999995,6473.6,6,0,19040.0
ORD100767,2024-09-01,Nathan Morgan,North,Remote Car,4,1465,Wholesale,5860,864.3499999999999,600.6500000000001,2402.6,9,5,5567.0
ORD100768,2023-02-01,Todd Atkinson,West,Puzzle Game,21,752,Retail Store,15792,473.76,278.24,5843.04,4,0,15792.0
ORD100769,2024-09-10,Fernando Bridges,West,Puzzle Game,37,473,Online,17501,264.88000000000005,208.11999999999995,7700.44,2,5,16625.95
ORD100770,2023-11-10,Monique Carter,South,Remote Car,16,822,Retail Store,13152,657.6,164.39999999999998,2630.4,5,20,10521.6
ORD100771,2024-05-09,Katrina Kirk,West,Lego Set,6,549,Wholesale,3294,301.95000000000005,247.04999999999995,1482.3,6,15,2799.9
ORD100772,2024-05-28,Shannon Harris,North,Doll House,49,900,Online,44100,486.00000000000006,413.99999999999994,20286.0,5,0,44100.0
ORD100773,2023-07-04,Shane Huang,North,Puzzle Game,15,492,Wholesale,7380,260.76,231.24,3468.6,9,0,7380.0
ORD100774,2024-03-20,Melissa Johnson,North,Teddy Bear,50,644,Online,32200,386.4,257.6,12880.0,5,10,28980.0
ORD100775,2023-04-05,James Underwood,North,Puzzle Game,26,814,Retail Store,21164,602.36,211.64,5502.64,5,5,20105.8
ORD100776,2023-07-16,Michael Jackson,West,Teddy Bear,12,1432,Retail Store,17184,1031.04,400.96000000000004,4811.52,1,0,17184.0
ORD100777,2024-05-11,Tracy Elliott,West,Remote Car,27,365,Online,9855,248.20000000000002,116.79999999999998,3153.6,6,10,8869.5
ORD100778,2024-03-12,Deborah Singleton,East,Puzzle Game,10,352,Wholesale,3520,242.88,109.12,1091.2,5,0,3520.0
ORD100779,2024-01-31,Angela Jones,South,Teddy Bear,1,948,Retail Store,948,521.4000000000001,426.5999999999999,426.6,5,0,948.0
ORD100780,2023-01-04,Jeanette Rivera,South,Puzzle Game,17,936,Online,15912,468.0,468.0,7956.0,7,10,14320.8
ORD100781,2023-09-16,Grace Williams,East,Teddy Bear,47,469,Retail Store,22043,347.06,121.94,5731.18,8,5,20940.85
ORD100782,2023-08-14,Scott Nichols,South,Doll House,39,1173,Wholesale,45747,645.1500000000001,527.8499999999999,20586.15,5,0,45747.0
ORD100783,2024-06-12,Angela Wood,East,Puzzle Game,48,1397,Online,67056,894.08,502.91999999999996,24140.16,3,0,67056.0
ORD100784,2024-04-08,Robert Frank,West,Remote Car,38,1402,Retail Store,53276,701.0,701.0,26638.0,4,0,53276.0
ORD100785,2023-05-21,Taylor Morales,East,Action Figure,18,1363,Online,24534,1090.4,272.5999999999999,4906.8,2,0,24534.0
ORD100786,2024-07-27,Laurie Pierce,South,Doll House,3,619,Wholesale,1857,433.29999999999995,185.70000000000005,557.1,6,0,1857.0
ORD100787,2023-03-20,Cassie Bates,West,Teddy Bear,13,1459,Online,18967,1035.8899999999999,423.1100000000001,5500.43,5,0,18967.0
ORD100788,2024-02-17,Nathan Williams,South,Teddy Bear,34,824,Retail Store,28016,585.04,238.96000000000004,8124.64,3,10,25214.4
ORD100789,2023-02-02,Ryan Gonzalez,East,Puzzle Game,4,728,Wholesale,2912,495.04,232.95999999999998,931.84,5,5,2766.4
ORD100790,2023-06-03,Katherine Ho,West,Teddy Bear,3,648,Wholesale,1944,453.59999999999997,194.40000000000003,583.2,5,5,1846.8
ORD100791,2023-01-27,Veronica Reed,North,Action Figure,25,703,Wholesale,17575,492.09999999999997,210.90000000000003,5272.5,4,0,17575.0
ORD100792,2024-08-21,Michael Brown,West,Puzzle Game,48,1251,Online,60048,663.0300000000001,587.9699999999999,28222.56,9,5,57045.6
ORD100793,2024-10-24,Courtney Barton,North,Remote Car,22,1348,Wholesale,29656,808.8,539.2,11862.4,2,0,29656.0
ORD100794,2024-03-11,Elizabeth Wilson,South,Remote Car,18,670,Online,12060,482.4,187.60000000000002,3376.8,1,20,9648.0
ORD100795,2023-09-15,Joshua Richard,North,Action Figure,23,592,Online,13616,402.56,189.44,4357.12,1,10,12254.4
ORD100796,2023-05-18,Antonio Mcmillan,North,Doll House,28,404,Wholesale,11312,319.16,84.83999999999997,2375.52,1,0,11312.0
ORD100797,2024-04-09,Mark Reyes,West,Action Figure,36,1283,Wholesale,46188,936.59,346.40999999999997,12470.76,8,5,43878.6
ORD100798,2024-06-12,Christine Clayton,South,Doll House,1,655,Retail Store,655,366.8,288.2,288.2,7,0,655.0
ORD100799,2023-10-19,Anna Larson,West,Doll House,14,854,Wholesale,11956,546.5600000000001,307.43999999999994,4304.16,8,0,11956.0
ORD100800,2024-09-03,Dennis Watkins Jr.,North,Action Figure,46,1034,Retail Store,47564,599.7199999999999,434.2800000000001,19976.88,4,5,45185.8
ORD100801,2023-12-30,Leslie Gibson,South,Remote Car,34,1218,Retail Store,41412,779.52,438.48,14908.32,9,0,41412.0
ORD100802,2024-06-10,Sandra Roberts,East,Action Figure,42,338,Online,14196,209.56,128.44,5394.48,1,5,13486.2
ORD100803,2024-02-21,Jessica Powell,South,Lego Set,15,1253,Wholesale,18795,927.22,325.78,4886.7,1,10,16915.5
ORD100804,2024-03-08,Angela Ross,West,Action Figure,25,1466,Wholesale,36650,1114.16,351.8399999999999,8796.0,9,5,34817.5
ORD100805,2024-11-24,Kyle Reeves,East,Doll House,32,617,Wholesale,19744,487.43,129.57,4146.24,4,15,16782.4
ORD100806,2023-09-03,James Bennett,South,Remote Car,12,749,Wholesale,8988,539.28,209.72000000000003,2516.64,5,5,8538.6
ORD100807,2024-01-30,Aaron Davis,North,Teddy Bear,5,726,Wholesale,3630,370.26,355.74,1778.7,1,0,3630.0
ORD100808,2024-05-21,William Butler,East,Teddy Bear,24,626,Retail Store,15024,475.76,150.24,3605.76,9,10,13521.6
ORD100809,2023-01-16,Benjamin Phillips,East,Doll House,32,404,Online,12928,307.04,96.95999999999998,3102.72,9,20,10342.4
ORD100810,2023-02-13,Vincent Frazier,North,Lego Set,28,1306,Wholesale,36568,992.5600000000001,313.43999999999994,8776.32,7,0,36568.0
ORD100811,2023-04-28,Jimmy Brown,West,Remote Car,3,1242,Retail Store,3726,931.5,310.5,931.5,7,10,3353.4
ORD100812,2024-09-25,Brandon Espinoza,North,Doll House,1,650,Wholesale,650,507.0,143.0,143.0,6,5,617.5
ORD100813,2023-03-28,Anthony Williamson,West,Puzzle Game,16,841,Online,13456,563.47,277.53,4440.48,3,5,12783.2
ORD100814,2024-12-27,Julian Jimenez,South,Puzzle Game,39,1339,Online,52221,763.2299999999999,575.7700000000001,22455.03,2,0,52221.0
ORD100815,2024-09-21,Sherri Townsend,North,Doll House,24,682,Retail Store,16368,450.12,231.88,5565.12,9,15,13912.8
ORD100816,2023-05-31,Carlos Carpenter,West,Remote Car,46,445,Retail Store,20470,222.5,222.5,10235.0,9,15,17399.5
ORD100817,2024-03-23,Doris Cook,East,Puzzle Game,26,432,Wholesale,11232,280.8,151.2,3931.2,8,0,11232.0
ORD100818,2023-05-13,Jonathan Ellis,North,Action Figure,11,1313,Wholesale,14443,814.06,498.94000000000005,5488.34,9,15,12276.55
ORD100819,2024-08-07,Angela Ellis,South,Puzzle Game,7,1201,Wholesale,8407,708.5899999999999,492.4100000000001,3446.87,5,5,7986.65
ORD100820,2023-11-15,Danielle Mcknight,South,Puzzle Game,1,986,Wholesale,986,670.48,315.52,315.52,9,10,887.4
ORD100821,2023-03-27,Melissa Stewart,East,Puzzle Game,12,351,Wholesale,4212,210.6,140.4,1684.8,6,0,4212.0
ORD100822,2023-05-26,Stephanie Steele,South,Puzzle Game,44,592,Wholesale,26048,378.88,213.12,9377.28,9,10,23443.2
ORD100823,2023-12-10,Nicholas Vaughan,West,Action Figure,16,887,Wholesale,14192,470.11,416.89,6670.24,3,0,14192.0
ORD100824,2023-05-11,William Hunter,South,Remote Car,31,832,Online,25792,474.23999999999995,357.76000000000005,11090.56,2,0,25792.0
ORD100825,2023-04-04,Joseph Murphy,West,Remote Car,12,349,Wholesale,4188,254.76999999999998,94.23000000000002,1130.76,4,0,4188.0
ORD100826,2023-11-12,Joseph Matthews,West,Remote Car,48,457,Wholesale,21936,251.35000000000002,205.64999999999998,9871.2,6,10,19742.4
ORD100827,2023-06-20,Kimberly Arnold,South,Action Figure,17,987,Retail Store,16779,740.25,246.75,4194.75,8,10,15101.1
ORD100828,2024-01-09,Michael Lee,East,Teddy Bear,5,1015,Retail Store,5075,639.45,375.54999999999995,1877.75,1,5,4821.25
ORD100829,2024-04-03,Ruth Snyder,South,Lego Set,34,1139,Retail Store,38726,660.62,478.38,16264.92,7,10,34853.4
ORD100830,2023-02-10,Tony Bowman,North,Doll House,1,1425,Online,1425,954.7500000000001,470.2499999999999,470.25,7,5,1353.75
ORD100831,2023-08-23,Ralph Mays,North,Lego Set,44,661,Retail Store,29084,482.53,178.47000000000003,7852.68,2,0,29084.0
ORD100832,2023-06-27,Stephen Allen,West,Remote Car,36,550,Wholesale,19800,390.5,159.5,5742.0,3,10,17820.0
ORD100833,2024-06-11,Benjamin Taylor,North,Doll House,33,454,Wholesale,14982,254.24000000000004,199.75999999999996,6592.08,6,5,14232.9
ORD100834,2023-01-19,Veronica Graham,North,Teddy Bear,1,1370,Wholesale,1370,685.0,685.0,685.0,9,15,1164.5
ORD100835,2023-05-24,Matthew Costa,South,Action Figure,50,1399,Wholesale,69950,1091.22,307.78,15389.0,8,15,59457.5
